author_id,display_name,works_api_url,h_index,works_count,cited_by_count,country_code
A5077409882,Taylor Jones,https://api.openalex.org/works?filter=author.id:A5077409882,13,27,1729,US
A5029246651,Ted Hsuan Yun Chen,https://api.openalex.org/works?filter=author.id:A5029246651,5,31,149,US
A5048021302,Telmo Menezes,https://api.openalex.org/works?filter=author.id:A5048021302,5,25,96,DE
A5081816161,Saran Tenzin Tamang,https://api.openalex.org/works?filter=author.id:A5081816161,6,16,105,BT
A5009144950,Alina Theresa Henn,https://api.openalex.org/works?filter=author.id:A5009144950,3,11,46,DE
A5028493599,Thomas Müller,https://api.openalex.org/works?filter=author.id:A5028493599,11,59,652,DE
A5035586848,Thomas Talhelm,https://api.openalex.org/works?filter=author.id:A5035586848,16,86,6742,US
A5000454719,Tiago Oliveira Cunha,https://api.openalex.org/works?filter=author.id:A5000454719,4,16,130,BR
A5081788625,Tianyuan Hu,https://api.openalex.org/works?filter=author.id:A5081788625,22,126,2123,CN
A5022802322,Yang Zhang,https://api.openalex.org/works?filter=author.id:A5022802322,164,15205,235851,CN
A5093329780,Tim Faverjon,https://api.openalex.org/works?filter=author.id:A5093329780,0,1,0,FR
A5003680815,Tina Law,https://api.openalex.org/works?filter=author.id:A5003680815,2,11,25,US
A5063025028,Colin N.A. Palmer,https://api.openalex.org/works?filter=author.id:A5063025028,107,547,59453,GB
A5020203744,Tian Wen,https://api.openalex.org/works?filter=author.id:A5020203744,47,541,6639,CN
A5071586190,Tiziano Piccardi,https://api.openalex.org/works?filter=author.id:A5071586190,5,37,96,US
A5027450101,Tobin South,https://api.openalex.org/works?filter=author.id:A5027450101,2,16,16,US
A5042391987,Tom Emery,https://api.openalex.org/works?filter=author.id:A5042391987,9,77,299,NL
A5007154322,Tom Grad,https://api.openalex.org/works?filter=author.id:A5007154322,0,10,0,DK
A5021841588,Thomas Kemeny,https://api.openalex.org/works?filter=author.id:A5021841588,20,89,1301,CA
A5033208803,Tom Theile,https://api.openalex.org/works?filter=author.id:A5033208803,3,9,59,DE
A5066420511,Tomaso Erseghe,https://api.openalex.org/works?filter=author.id:A5066420511,20,90,1846,IT
A5047971633,Tommaso Bondi,https://api.openalex.org/works?filter=author.id:A5047971633,1,2,21,IT
A5063339619,Tomomi Kito,https://api.openalex.org/works?filter=author.id:A5063339619,8,35,272,JP
A5033351939,Tianlan Lu,https://api.openalex.org/works?filter=author.id:A5033351939,31,414,4634,CN
A5033464409,Tony Carden,https://api.openalex.org/works?filter=author.id:A5033464409,4,16,98,AU
A5017949447,Tornike Tsereteli,https://api.openalex.org/works?filter=author.id:A5017949447,1,1,3,DE
A5082205147,Toshiharu Sugawara,https://api.openalex.org/works?filter=author.id:A5082205147,13,296,741,JP
A5048687626,Toshiya Saito,https://api.openalex.org/works?filter=author.id:A5048687626,17,80,3632,JP
A5089126427,Trevor James Swanson,https://api.openalex.org/works?filter=author.id:A5089126427,9,35,222,US
A5008373524,Trisevgeni Papakonstantinou,https://api.openalex.org/works?filter=author.id:A5008373524,1,11,3,GB
A5042605780,Tuomas Ylä‐Anttila,https://api.openalex.org/works?filter=author.id:A5042605780,15,67,824,FI
A5040829611,Tzu‐Chen Yen,https://api.openalex.org/works?filter=author.id:A5040829611,57,411,11205,TW
A5037441540,Uttama Barua,https://api.openalex.org/works?filter=author.id:A5037441540,8,17,193,BD
A5022073192,В. А. Воскресенский,https://api.openalex.org/works?filter=author.id:A5022073192,2,16,33,DE
A5071351080,В.А. Семенова,https://api.openalex.org/works?filter=author.id:A5071351080,4,36,44,RU
A5042624882,Valeria d’Andrea,https://api.openalex.org/works?filter=author.id:A5042624882,9,34,242,IT
A5000013234,Valerii Chirkov,https://api.openalex.org/works?filter=author.id:A5000013234,3,3,13,DE
A5006457979,Vanessa Cheung,https://api.openalex.org/works?filter=author.id:A5006457979,7,15,512,CN
A5076141953,Varun Tandon,https://api.openalex.org/works?filter=author.id:A5076141953,5,56,80,US
A5071988241,Vasanth Sarathy,https://api.openalex.org/works?filter=author.id:A5071988241,6,35,127,US
A5048176602,Vedran Sekara,https://api.openalex.org/works?filter=author.id:A5048176602,9,30,955,DK
A5047584056,Veniamin Veselovsky,https://api.openalex.org/works?filter=author.id:A5047584056,2,13,11,CH
A5034405667,Vera Rocha,https://api.openalex.org/works?filter=author.id:A5034405667,17,103,862,DK
A5083550860,Vera Sosnovik,https://api.openalex.org/works?filter=author.id:A5083550860,1,3,8,FR
A5084082739,Veronica Lachi,https://api.openalex.org/works?filter=author.id:A5084082739,2,9,25,IT
A5077513889,Veronika Batzdorfer,https://api.openalex.org/works?filter=author.id:A5077513889,2,10,32,DE
A5044881481,Victor Galaz,https://api.openalex.org/works?filter=author.id:A5044881481,35,115,7754,SE
A5005800311,Victor Landaeta,https://api.openalex.org/works?filter=author.id:A5005800311,1,4,3,MX
A5005865945,Victoria Yantseva,https://api.openalex.org/works?filter=author.id:A5005865945,2,9,16,SE
A5012278873,Li Wang,https://api.openalex.org/works?filter=author.id:A5012278873,207,37892,472587,CN
A5085962760,Viktoria Spaiser,https://api.openalex.org/works?filter=author.id:A5085962760,9,45,753,GB
A5068542997,Vincent Larivière,https://api.openalex.org/works?filter=author.id:A5068542997,58,501,13481,CA
A5060904065,Vincent Buskens,https://api.openalex.org/works?filter=author.id:A5060904065,21,176,2253,NL
A5018400430,Vincent Pons,https://api.openalex.org/works?filter=author.id:A5018400430,14,22,2341,ES
A5023248855,Volker Straub,https://api.openalex.org/works?filter=author.id:A5023248855,83,443,28987,US
A5059033705,Vincenzo Nicosia,https://api.openalex.org/works?filter=author.id:A5059033705,32,171,5060,GB
A5025218537,Vittoria Colizza,https://api.openalex.org/works?filter=author.id:A5025218537,51,156,14653,FR
A5070657345,Vittorio Loreto,https://api.openalex.org/works?filter=author.id:A5070657345,40,254,12422,IT
A5055703642,Vjosa Preniqi,https://api.openalex.org/works?filter=author.id:A5055703642,1,8,3,GB
A5064626129,Vladimir Filkov,https://api.openalex.org/works?filter=author.id:A5064626129,37,121,4552,US
A5070427696,Vsevolod Suschevskiy,https://api.openalex.org/works?filter=author.id:A5070427696,1,3,3,RU
A5008291667,Walter Quattrociocchi,https://api.openalex.org/works?filter=author.id:A5008291667,33,193,8407,IT
A5005815315,Wan Jou She,https://api.openalex.org/works?filter=author.id:A5005815315,4,21,79,US
A5065893083,Wanqi Hu,https://api.openalex.org/works?filter=author.id:A5065893083,5,11,352,CN
A5001077766,Wentao He,https://api.openalex.org/works?filter=author.id:A5001077766,24,175,2226,CN
A5035276054,Wenjia Zhao,https://api.openalex.org/works?filter=author.id:A5035276054,12,46,686,CN
A5042955432,Wenna Chen,https://api.openalex.org/works?filter=author.id:A5042955432,19,108,1659,CN
A5022647373,Wentao Xu,https://api.openalex.org/works?filter=author.id:A5022647373,33,122,4607,CN
A5042566717,Wojtek Przepiorka,https://api.openalex.org/works?filter=author.id:A5042566717,15,105,997,NL
A5065130405,Woo‐Sik Jung,https://api.openalex.org/works?filter=author.id:A5065130405,28,727,4089,KR
A5015441797,Xiajie Zhang,https://api.openalex.org/works?filter=author.id:A5015441797,6,23,84,AU
A5059358267,Yang Ren,https://api.openalex.org/works?filter=author.id:A5059358267,99,1753,37940,CN
A5002318539,Xiao Zhang,https://api.openalex.org/works?filter=author.id:A5002318539,130,5547,101445,CN
A5074814445,Xiaodan Lou,https://api.openalex.org/works?filter=author.id:A5074814445,2,2,90,CN
A5062755510,Qianqian Wang,https://api.openalex.org/works?filter=author.id:A5062755510,120,7644,94151,CN
A5026380797,Xiaoran Yan,https://api.openalex.org/works?filter=author.id:A5026380797,17,79,1098,CN
A5059203487,Xiaoli Dong,https://api.openalex.org/works?filter=author.id:A5059203487,54,368,11018,CN
A5089186571,Xindi Wang,https://api.openalex.org/works?filter=author.id:A5089186571,25,170,4552,CN
A5062917884,Xiaoya Chen,https://api.openalex.org/works?filter=author.id:A5062917884,42,360,8575,CN
A5088335237,Xinran Wang,https://api.openalex.org/works?filter=author.id:A5088335237,81,883,39565,CN
A5044649083,Xinwei Xu,https://api.openalex.org/works?filter=author.id:A5044649083,25,126,2728,CN
A5055543806,Xin Zhao,https://api.openalex.org/works?filter=author.id:A5055543806,43,640,7784,CN
A5006257925,Xiaobin Cao,https://api.openalex.org/works?filter=author.id:A5006257925,11,46,543,CN
A5073502448,Yakov Bart,https://api.openalex.org/works?filter=author.id:A5073502448,14,74,3662,US
A5054642987,Yaniv Altshuler,https://api.openalex.org/works?filter=author.id:A5054642987,18,91,1016,US
A5037677450,Jing Wang,https://api.openalex.org/works?filter=author.id:A5037677450,223,26661,476944,CN
A5069003153,Yuxing Xia,https://api.openalex.org/works?filter=author.id:A5069003153,38,435,4771,CN
A5092356216,Yara Kyrychenko,https://api.openalex.org/works?filter=author.id:A5092356216,1,2,13,GB
A5041808447,Yelena Mejova,https://api.openalex.org/works?filter=author.id:A5041808447,20,147,1382,IT
A5073588329,Yasuhiro Suzuki,https://api.openalex.org/works?filter=author.id:A5073588329,73,1563,22929,JP
A5085545989,Yevgeniy Golovchenko,https://api.openalex.org/works?filter=author.id:A5085545989,4,12,152,DK
A5013761723,Yilang Peng,https://api.openalex.org/works?filter=author.id:A5013761723,8,30,244,US
A5023048207,Yongheng Yang,https://api.openalex.org/works?filter=author.id:A5023048207,53,831,11089,CN
A5016250956,Yunjun Luo,https://api.openalex.org/works?filter=author.id:A5016250956,36,458,6319,CN
A5000093816,Yiyan Zhang,https://api.openalex.org/works?filter=author.id:A5000093816,18,134,882,CN
A5006305255,Yizhou Fan,https://api.openalex.org/works?filter=author.id:A5006305255,11,44,251,AU
A5059236838,Yong‐Yeol Ahn,https://api.openalex.org/works?filter=author.id:A5059236838,33,170,9279,US
A5046600439,Yotaro Takazawa,https://api.openalex.org/works?filter=author.id:A5046600439,1,7,4,JP
A5068209077,Yu‐Wen Chen,https://api.openalex.org/works?filter=author.id:A5068209077,44,877,11530,CN
A5019923701,Yi-Hsiung Tseng,https://api.openalex.org/works?filter=author.id:A5019923701,29,192,3866,TW
A5026914509,Hong-Yuan Mark Liao,https://api.openalex.org/works?filter=author.id:A5026914509,30,225,8005,CN
A5056169471,Yuanmo He,https://api.openalex.org/works?filter=author.id:A5056169471,1,2,2,GB
A5046276657,Yuchen Cao,https://api.openalex.org/works?filter=author.id:A5046276657,13,133,780,CN
A5090619385,Yujin Kim,https://api.openalex.org/works?filter=author.id:A5090619385,49,1121,12082,KR
A5023818555,Yuka Takedomi,https://api.openalex.org/works?filter=author.id:A5023818555,1,3,6,JP
A5055757510,Yunhao Yuan,https://api.openalex.org/works?filter=author.id:A5055757510,26,357,2548,CN
A5061006605,Yasuo Nakayama,https://api.openalex.org/works?filter=author.id:A5061006605,25,138,2599,JP
A5016506973,Yuru Li,https://api.openalex.org/works?filter=author.id:A5016506973,17,117,1312,CN
A5044892025,Yuta Tomokiyo,https://api.openalex.org/works?filter=author.id:A5044892025,1,1,67,JP
A5016038041,Kun Zhang,https://api.openalex.org/works?filter=author.id:A5016038041,127,6375,107015,CN
A5041600397,Zachary Pangan,https://api.openalex.org/works?filter=author.id:A5041600397,0,3,0,PH
A5021955713,Zaid Al-Ars,https://api.openalex.org/works?filter=author.id:A5021955713,21,251,1831,NL
A5087251956,Zexun Chen,https://api.openalex.org/works?filter=author.id:A5087251956,8,24,271,CN
A5085932729,Zeyu Lyu,https://api.openalex.org/works?filter=author.id:A5085932729,8,40,256,CN
A5055838753,Chao Wang,https://api.openalex.org/works?filter=author.id:A5055838753,176,14643,252712,CN
A5051200071,Keming Zhou,https://api.openalex.org/works?filter=author.id:A5051200071,36,143,10874,CN
A5090329397,Zhuangyuan Fan,https://api.openalex.org/works?filter=author.id:A5090329397,5,12,127,HK
A5078949281,Wen Zhang,https://api.openalex.org/works?filter=author.id:A5078949281,126,6152,105046,CN
A5074750047,Zhenqiang Ma,https://api.openalex.org/works?filter=author.id:A5074750047,71,1219,21733,CN
A5076651767,Ziv Epstein,https://api.openalex.org/works?filter=author.id:A5076651767,12,56,764,US
A5081436094,Ziwen Chen,https://api.openalex.org/works?filter=author.id:A5081436094,15,87,531,CN
A5015694492,Zoltán Kmetty,https://api.openalex.org/works?filter=author.id:A5015694492,5,72,116,HU
A5090107603,Zsófia Rakovics,https://api.openalex.org/works?filter=author.id:A5090107603,1,5,2,HU
A5020560480,Franco Scarselli,https://api.openalex.org/works?filter=author.id:A5020560480,20,129,8655,IT
A5075527094,Luca Verginer,https://api.openalex.org/works?filter=author.id:A5075527094,5,34,163,CH
A5025222666,Salvatore Citraro,https://api.openalex.org/works?filter=author.id:A5025222666,4,33,57,IT
